,binned_BALANCE,binned_PURCHASES,binned_ONEOFF_PURCHASES,binned_INSTALLMENTS_PURCHASES,binned_CASH_ADVANCE,binned_CASH_ADVANCE_TRX,binned_PURCHASES_TRX,binned_CREDIT_LIMIT,binned_PAYMENTS,binned_MINIMUM_PAYMENTS,binned_BALANCE_FREQUENCY,binned_PURCHASES_FREQUENCY,binned_ONEOFF_PURCHASES_FREQUENCY,binned_PURCHASES_INSTALLMENTS_FREQUENCY,binned_CASH_ADVANCE_FREQUENCY,binned_PRC_FULL_PAYMENT,binned_TENURE
1537,4.0,3.0,3.0,0.0,3.0,2.0,2.0,5.0,3.0,6.0,5.0,3.0,3.0,0.0,1.0,0.0,7.0
1538,0.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,2.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0
1539,4.0,3.0,0.0,3.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1540,5.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1541,4.0,3.0,2.0,4.0,2.0,1.0,3.0,5.0,3.0,7.0,5.0,4.0,0.0,4.0,0.0,0.0,7.0
1542,4.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1543,1.0,2.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0
1544,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
1545,4.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,1.0,0.0,7.0
1546,3.0,2.0,2.0,0.0,4.0,1.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,7.0
1547,5.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1548,4.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1549,4.0,4.0,3.0,4.0,2.0,1.0,3.0,6.0,4.0,5.0,5.0,5.0,2.0,5.0,0.0,1.0,7.0
1550,4.0,2.0,2.0,2.0,0.0,0.0,2.0,5.0,3.0,6.0,5.0,2.0,0.0,1.0,0.0,0.0,7.0
1551,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,3.0,7.0,5.0,3.0,3.0,0.0,1.0,0.0,5.0
1552,4.0,3.0,2.0,4.0,0.0,0.0,3.0,3.0,4.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1553,1.0,3.0,1.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,4.0,7.0
1554,2.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,7.0
1555,4.0,3.0,2.0,3.0,0.0,0.0,2.0,6.0,3.0,5.0,5.0,3.0,1.0,2.0,0.0,0.0,7.0
1556,4.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,7.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1557,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1558,4.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1559,3.0,4.0,3.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,0.0,1.0,7.0
1560,4.0,5.0,5.0,0.0,4.0,2.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0
1561,4.0,3.0,0.0,3.0,0.0,0.0,1.0,6.0,3.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
1562,4.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,4.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
1563,5.0,3.0,0.0,3.0,4.0,2.0,1.0,6.0,3.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
1564,2.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0
1565,1.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,7.0
1566,2.0,3.0,3.0,3.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,0.0,1.0,7.0
1567,3.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,0.0,4.0,7.0
1568,3.0,4.0,3.0,4.0,0.0,0.0,2.0,6.0,4.0,5.0,5.0,5.0,0.0,4.0,0.0,1.0,7.0
1569,4.0,5.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,3.0,1.0,7.0
1570,3.0,3.0,3.0,0.0,2.0,0.0,2.0,5.0,3.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0
1571,2.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1572,4.0,5.0,4.0,5.0,0.0,0.0,4.0,6.0,4.0,5.0,4.0,5.0,1.0,5.0,0.0,0.0,7.0
1573,4.0,3.0,0.0,3.0,3.0,2.0,2.0,4.0,3.0,6.0,5.0,4.0,0.0,4.0,0.0,0.0,7.0
1574,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1575,5.0,4.0,4.0,2.0,4.0,0.0,3.0,6.0,3.0,7.0,5.0,4.0,4.0,4.0,0.0,0.0,7.0
1576,3.0,3.0,3.0,0.0,2.0,0.0,1.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1577,5.0,3.0,3.0,2.0,4.0,1.0,2.0,6.0,4.0,7.0,5.0,3.0,3.0,1.0,0.0,0.0,7.0
1578,5.0,3.0,0.0,4.0,4.0,3.0,2.0,6.0,4.0,7.0,5.0,2.0,0.0,1.0,1.0,0.0,7.0
1579,4.0,3.0,2.0,3.0,0.0,0.0,1.0,5.0,3.0,7.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0
1580,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0
1581,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0
1582,4.0,5.0,4.0,5.0,0.0,0.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,5.0,7.0
1583,4.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,6.0
1584,4.0,3.0,0.0,4.0,0.0,0.0,1.0,6.0,4.0,5.0,5.0,2.0,0.0,2.0,0.0,1.0,7.0
1585,5.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
1586,2.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,0.0,5.0,7.0
1587,3.0,3.0,3.0,0.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,7.0
1588,3.0,4.0,4.0,3.0,0.0,0.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,1.0,0.0,4.0,7.0
1589,3.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,0.0,0.0,7.0
1590,2.0,3.0,0.0,4.0,0.0,0.0,3.0,6.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
1591,1.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,5.0,0.0,5.0,0.0,0.0,7.0
1592,0.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,5.0,1.0,5.0,0.0,5.0,0.0,0.0,7.0
1593,2.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,4.0,4.0,1.0,3.0,0.0,3.0,7.0
1594,4.0,4.0,4.0,3.0,0.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0
1595,5.0,3.0,3.0,3.0,0.0,0.0,2.0,6.0,4.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,7.0
1596,4.0,3.0,2.0,3.0,3.0,0.0,3.0,6.0,4.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1597,4.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1598,2.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,5.0,7.0
1599,3.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
1600,4.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1601,4.0,3.0,3.0,2.0,0.0,0.0,3.0,5.0,3.0,6.0,5.0,4.0,2.0,2.0,0.0,0.0,7.0
1602,4.0,1.0,2.0,0.0,2.0,1.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
1603,3.0,4.0,4.0,3.0,0.0,0.0,3.0,3.0,4.0,6.0,5.0,5.0,5.0,4.0,0.0,0.0,7.0
1604,4.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,0.0,5.0,7.0
1605,4.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,2.0,0.0,7.0
1606,1.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,7.0
1607,4.0,3.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,5.0,0.0,5.0,1.0,0.0,7.0
1608,5.0,3.0,3.0,0.0,2.0,1.0,1.0,5.0,4.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1609,3.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,5.0,7.0
1610,4.0,4.0,4.0,3.0,0.0,0.0,3.0,5.0,4.0,7.0,5.0,5.0,3.0,4.0,0.0,0.0,7.0
1611,1.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,5.0,7.0
1612,5.0,3.0,0.0,3.0,4.0,2.0,1.0,5.0,4.0,7.0,5.0,2.0,0.0,2.0,0.0,0.0,7.0
1613,4.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,7.0
1614,4.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,3.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1615,4.0,4.0,4.0,3.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,0.0,3.0,7.0
1616,3.0,4.0,4.0,4.0,0.0,0.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,3.0,7.0
1617,4.0,4.0,4.0,3.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,0.0,0.0,7.0
1618,5.0,4.0,4.0,0.0,0.0,0.0,4.0,6.0,4.0,8.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
1619,1.0,3.0,3.0,0.0,0.0,0.0,2.0,6.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,3.0,7.0
1620,2.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,4.0,7.0,5.0,1.0,0.0,1.0,0.0,5.0,6.0
1621,2.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1622,4.0,3.0,3.0,3.0,3.0,1.0,2.0,5.0,4.0,6.0,5.0,3.0,3.0,0.0,0.0,0.0,7.0
1623,4.0,4.0,3.0,4.0,3.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,2.0,5.0,0.0,0.0,7.0
1624,5.0,4.0,4.0,3.0,4.0,1.0,3.0,7.0,4.0,7.0,5.0,5.0,5.0,5.0,1.0,0.0,7.0
1625,4.0,3.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
1626,4.0,2.0,2.0,0.0,4.0,4.0,1.0,5.0,3.0,6.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0
1627,4.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
1628,3.0,3.0,0.0,3.0,0.0,0.0,2.0,6.0,3.0,5.0,5.0,4.0,0.0,4.0,0.0,0.0,7.0
1629,5.0,0.0,0.0,0.0,5.0,3.0,0.0,6.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0
1630,4.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,3.0,6.0,5.0,2.0,2.0,0.0,0.0,0.0,7.0
1631,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,7.0,5.0,5.0,1.0,5.0,3.0,0.0,7.0
1632,2.0,3.0,3.0,0.0,0.0,0.0,1.0,7.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,7.0
1633,4.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,4.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0
1634,2.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,4.0,4.0,3.0,0.0,3.0,0.0,5.0,7.0
1635,4.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
1636,4.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
1637,5.0,3.0,3.0,1.0,0.0,0.0,2.0,6.0,4.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,7.0
1638,3.0,4.0,4.0,3.0,0.0,0.0,2.0,6.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,4.0,7.0
1639,4.0,4.0,4.0,4.0,0.0,0.0,3.0,6.0,3.0,6.0,5.0,5.0,4.0,4.0,0.0,0.0,7.0
1640,4.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1641,4.0,5.0,5.0,5.0,0.0,0.0,4.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,0.0,3.0,7.0
1642,2.0,3.0,0.0,4.0,3.0,0.0,2.0,4.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
1643,4.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1644,3.0,4.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,7.0
1645,4.0,3.0,3.0,3.0,0.0,0.0,1.0,4.0,3.0,5.0,5.0,2.0,0.0,2.0,0.0,0.0,7.0
1646,5.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,7.0
1647,4.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,3.0,0.0,0.0,7.0
1648,4.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0
1649,3.0,4.0,4.0,3.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,7.0
1650,4.0,4.0,4.0,4.0,0.0,0.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
1651,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1652,4.0,3.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,5.0,5.0,3.0,2.0,1.0,3.0,0.0,7.0
1653,4.0,4.0,4.0,4.0,4.0,0.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
1654,2.0,3.0,3.0,0.0,2.0,0.0,2.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,2.0,7.0
1655,5.0,3.0,2.0,3.0,0.0,0.0,1.0,6.0,4.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,7.0
1656,4.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,3.0,6.0,5.0,5.0,4.0,4.0,2.0,0.0,7.0
1657,4.0,2.0,0.0,2.0,4.0,2.0,2.0,5.0,4.0,5.0,4.0,5.0,0.0,5.0,1.0,0.0,7.0
1658,2.0,3.0,2.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,3.0,0.0,2.0,0.0,3.0,7.0
1659,4.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1660,5.0,2.0,0.0,2.0,5.0,2.0,1.0,6.0,4.0,7.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0
1661,5.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,4.0,8.0,3.0,3.0,1.0,3.0,1.0,0.0,7.0
1662,4.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1663,3.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,7.0
1664,2.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,4.0,0.0,4.0,0.0,3.0,7.0
1665,4.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1666,2.0,3.0,0.0,4.0,0.0,0.0,2.0,5.0,3.0,4.0,5.0,5.0,0.0,4.0,0.0,5.0,5.0
1667,5.0,4.0,4.0,4.0,0.0,0.0,4.0,7.0,4.0,7.0,5.0,5.0,4.0,4.0,0.0,0.0,7.0
1668,3.0,3.0,3.0,2.0,3.0,0.0,1.0,4.0,2.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
1669,3.0,3.0,3.0,3.0,0.0,0.0,2.0,6.0,3.0,4.0,4.0,4.0,3.0,1.0,0.0,1.0,1.0
1670,5.0,4.0,3.0,3.0,0.0,0.0,3.0,5.0,4.0,7.0,5.0,2.0,1.0,2.0,0.0,0.0,7.0
1671,4.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,4.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
1672,2.0,3.0,2.0,3.0,0.0,0.0,2.0,3.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,3.0,1.0
1673,2.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,7.0
1674,3.0,4.0,3.0,4.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,4.0,1.0,4.0,0.0,0.0,7.0
1675,5.0,3.0,2.0,3.0,4.0,2.0,2.0,6.0,4.0,7.0,5.0,3.0,0.0,2.0,1.0,0.0,7.0
1676,5.0,3.0,3.0,0.0,3.0,2.0,1.0,6.0,3.0,9.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1677,1.0,3.0,0.0,4.0,0.0,0.0,2.0,4.0,4.0,3.0,2.0,5.0,0.0,5.0,0.0,0.0,7.0
1678,3.0,4.0,4.0,3.0,0.0,0.0,3.0,6.0,4.0,5.0,4.0,4.0,3.0,2.0,0.0,3.0,7.0
1679,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0
1680,5.0,2.0,2.0,0.0,4.0,3.0,0.0,6.0,4.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
1681,3.0,4.0,3.0,3.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,4.0,4.0,1.0,0.0,1.0,7.0
1682,4.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0
1683,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1684,4.0,3.0,3.0,3.0,3.0,0.0,2.0,4.0,3.0,6.0,5.0,5.0,4.0,2.0,0.0,0.0,7.0
1685,2.0,3.0,2.0,4.0,0.0,0.0,3.0,4.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,5.0,7.0
1686,5.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1687,2.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0
1688,5.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1689,4.0,0.0,0.0,0.0,4.0,3.0,0.0,6.0,4.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
1690,5.0,3.0,3.0,3.0,4.0,3.0,3.0,5.0,3.0,7.0,5.0,5.0,3.0,4.0,2.0,0.0,7.0
1691,2.0,3.0,3.0,3.0,0.0,0.0,2.0,6.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,5.0
1692,3.0,3.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,7.0
1693,3.0,3.0,3.0,2.0,2.0,0.0,1.0,6.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0
1694,1.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,7.0
1695,3.0,3.0,2.0,2.0,3.0,0.0,2.0,4.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
1696,4.0,3.0,0.0,3.0,0.0,0.0,2.0,4.0,4.0,9.0,5.0,2.0,0.0,2.0,0.0,0.0,7.0
1697,5.0,4.0,0.0,5.0,0.0,0.0,4.0,6.0,4.0,8.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1698,4.0,3.0,3.0,3.0,4.0,1.0,2.0,5.0,4.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,7.0
1699,5.0,4.0,4.0,0.0,3.0,0.0,1.0,6.0,4.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0
1700,5.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,7.0
1701,4.0,0.0,0.0,0.0,4.0,2.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1702,4.0,4.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
1703,4.0,4.0,2.0,4.0,0.0,0.0,2.0,6.0,3.0,6.0,5.0,5.0,0.0,5.0,0.0,0.0,7.0
1704,5.0,4.0,4.0,4.0,0.0,0.0,4.0,7.0,4.0,7.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
1705,4.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1706,4.0,0.0,0.0,0.0,4.0,4.0,0.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
1707,3.0,4.0,4.0,3.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,0.0,5.0,7.0
1708,4.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
1709,4.0,5.0,2.0,5.0,0.0,0.0,1.0,7.0,5.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,7.0
1710,5.0,3.0,0.0,4.0,5.0,4.0,3.0,6.0,5.0,7.0,5.0,5.0,0.0,5.0,3.0,0.0,7.0
1711,3.0,4.0,0.0,4.0,0.0,0.0,3.0,5.0,4.0,5.0,5.0,5.0,0.0,5.0,0.0,3.0,7.0
1712,4.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0
1713,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0
1714,4.0,4.0,3.0,4.0,4.0,2.0,3.0,6.0,5.0,6.0,5.0,5.0,2.0,5.0,1.0,0.0,7.0
1715,3.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,5.0,5.0,4.0,0.0,3.0,0.0,1.0,7.0
1716,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,0.0,7.0
1717,3.0,4.0,4.0,0.0,0.0,0.0,3.0,6.0,4.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,7.0
1718,4.0,0.0,0.0,0.0,4.0,3.0,0.0,5.0,4.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,6.0
1719,3.0,4.0,4.0,4.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,0.0,4.0,7.0
1720,5.0,4.0,4.0,0.0,0.0,0.0,2.0,5.0,4.0,7.0,5.0,4.0,4.0,0.0,0.0,0.0,7.0
1721,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,7.0
1722,4.0,3.0,0.0,3.0,3.0,3.0,2.0,4.0,3.0,7.0,5.0,4.0,0.0,4.0,1.0,0.0,7.0
1723,2.0,3.0,0.0,3.0,0.0,0.0,4.0,6.0,3.0,4.0,5.0,5.0,0.0,5.0,0.0,5.0,7.0
1724,4.0,0.0,0.0,0.0,3.0,1.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0
1725,1.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
1726,1.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
1727,3.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,7.0
1728,3.0,4.0,4.0,4.0,0.0,0.0,4.0,7.0,4.0,5.0,5.0,5.0,3.0,5.0,0.0,1.0,7.0
1729,3.0,4.0,4.0,0.0,3.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,0.0,0.0,4.0,6.0
